num_pipeline__RowNumber,num_pipeline__CustomerId,num_pipeline__CreditScore,num_pipeline__Gender,num_pipeline__Age,num_pipeline__Balance,num_pipeline__EstimatedSalary,cat_pipeline__Geography_France,cat_pipeline__Geography_Germany,cat_pipeline__Geography_Spain,cat_pipeline__Tenure_0,cat_pipeline__Tenure_1,cat_pipeline__Tenure_2,cat_pipeline__Tenure_3,cat_pipeline__Tenure_4,cat_pipeline__Tenure_5,cat_pipeline__Tenure_6,cat_pipeline__Tenure_7,cat_pipeline__Tenure_8,cat_pipeline__Tenure_9,cat_pipeline__Tenure_10,cat_pipeline__NumOfProducts_1,cat_pipeline__NumOfProducts_2,cat_pipeline__NumOfProducts_3,cat_pipeline__NumOfProducts_4,cat_pipeline__HasCrCard_0,cat_pipeline__HasCrCard_1,cat_pipeline__IsActiveMember_0,cat_pipeline__IsActiveMember_1,Exited
0.9887988798879888,0.32245018780826484,0.668,0.0,0.08108108108108109,0.5722757395243624,0.11258920226881666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.26422642264226426,0.0633907891947203,0.574,1.0,0.05405405405405406,0.39378538114817857,0.6143285183735047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.20382038203820382,0.5801935285152524,0.5419999999999999,0.0,0.39189189189189194,0.0,0.6691628550526575,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
0.2568256825682569,0.8408529975318899,0.5239999999999999,1.0,0.39189189189189194,0.5182377833167243,0.22871499228176287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
0.8667866786678667,0.37316041905843633,0.41400000000000003,1.0,0.37837837837837845,0.3833156721121313,0.5818892204205501,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.35463546354635467,0.3522234978339043,0.384,0.0,0.3378378378378379,0.45264569371572344,0.447701105455571,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.12231223122312232,0.35412758161358937,0.6980000000000001,0.0,0.39189189189189194,0.0,0.15054367692114595,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.6319631963196319,0.8105916660333037,0.584,1.0,0.013513513513513542,0.4539910208164598,0.8807122080158655,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.4166416641664167,0.35545964022416854,0.9999999999999999,1.0,0.36486486486486486,0.6938606029244783,0.028291351824099198,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
0.2907290729072908,0.646468444611564,0.378,1.0,0.05405405405405406,0.4020992347928994,0.19382386017864706,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.3030303030303031,0.6398641540227743,0.652,0.0,0.02702702702702703,0.32112532223740725,0.3430847645950188,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.25142514251425147,0.12990171567548714,0.4839999999999999,1.0,0.10810810810810811,0.4188237144411901,0.6640133632761929,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.48564856485648566,0.6249074959298184,0.892,0.0,0.35135135135135137,0.6589376587123482,0.28599716272904063,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.3211321132113212,0.7526731176171708,0.672,1.0,0.12162162162162166,0.45873557666381604,0.3930919402802968,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.9883988398839884,0.04797811103688332,0.656,0.0,0.3108108108108108,0.5902321137637995,0.0703644198020911,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.275927592759276,0.038053674361670176,0.7179999999999999,0.0,0.25675675675675674,0.0,0.7974520566714121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.587958795879588,0.5584245706811117,0.666,0.0,0.3108108108108108,0.3814158967890111,0.9218608377100013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.018101810181018103,0.895911420102486,0.31999999999999995,0.0,0.6351351351351351,0.0,0.24032310085613173,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.16471647164716471,0.8488493493713705,0.7060000000000001,1.0,0.36486486486486486,0.0,0.34413356475543416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.9294929492949295,0.03562956770097969,0.7259999999999999,0.0,0.24324324324324326,0.5336403716744118,0.7163387603516135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.9181918191819182,0.35868378208640905,0.644,0.0,0.39189189189189194,0.0,0.4578604256706515,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.13781378137813782,0.46855261631511524,0.7299999999999999,1.0,0.22972972972972977,0.16010436747445947,0.9993248855265677,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.17241724172417242,0.18771225933941338,0.5539999999999999,0.0,0.14864864864864863,0.5561683630194235,0.40301723814624296,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.3998399839983999,0.6855101624471445,0.578,1.0,0.5675675675675675,0.6458390336889372,0.4217909810386892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
0.5531553155315532,0.524195064582841,0.7099999999999999,1.0,0.1756756756756757,0.47746345936710805,0.9126714601244418,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.22682268226822683,0.8474452875926559,0.618,1.0,0.5135135135135136,0.49336860236759883,0.4975097621822884,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
0.009100910091009102,0.6632691838440863,0.916,0.0,0.36486486486486486,0.47280770451460996,0.7356746569297367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.2852285228522853,0.8231642192256459,0.5179999999999999,0.0,0.2972972972972973,0.0,0.487070315215103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.868986898689869,0.47629295689010576,0.384,0.0,0.6621621621621623,0.5158722411956186,0.10667098707926606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0407040704070407,0.7186436203192912,0.5219999999999999,1.0,0.25675675675675674,0.0,0.6284834201666258,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.9902990299029903,0.9278968274604082,0.7599999999999999,1.0,0.12162162162162166,0.0,0.7205083085434659,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.4080408040804081,0.9862873966454515,0.916,1.0,0.25675675675675674,0.40028937645559604,0.17566132565660017,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
0.9855985598559857,0.9272447987711416,0.7119999999999999,0.0,0.08108108108108109,0.5622943163895748,0.12196809795335453,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.6539653965396539,0.7345403197740694,0.6940000000000001,1.0,0.36486486486486486,0.0,0.23400254724326172,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
0.24602460246024604,0.6428362847965303,0.62,0.0,0.3108108108108108,0.5177449138811699,0.1300825228809351,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
0.2755275527552756,0.23929452895927028,0.7000000000000001,0.0,0.1756756756756757,0.0,0.7257712111506648,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.22182218221822184,0.7471808759585414,0.7659999999999999,1.0,0.1756756756756757,0.4076948134599192,0.5772055231274587,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.10311031103110312,0.4072979211085297,0.5619999999999999,1.0,0.05405405405405406,0.0,0.15386564416901813,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.9705970597059707,0.026693174499676786,0.7659999999999999,0.0,0.24324324324324326,0.0,0.5418829498217079,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.1425142514251425,0.0718711623311421,0.7519999999999999,1.0,0.3243243243243243,0.4363197424101555,0.8758309918597225,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.24402440244024404,0.8998715943501523,0.7020000000000001,0.0,0.5540540540540542,0.0,0.13794322357785166,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.4490449044904491,0.9078199440775379,0.594,1.0,0.6216216216216217,0.3635579688948609,0.2089629559622944,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.908990899089909,0.4433195060582662,0.5159999999999999,1.0,0.21621621621621623,0.35382042964137356,0.8441327646790269,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.12821282128212821,0.8503814167823407,0.5439999999999999,0.0,0.22972972972972977,0.0,0.658867571853112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.3486348634863487,0.25985143346306927,0.5279999999999999,1.0,0.09459459459459457,0.29977223023100735,0.2947954529657582,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.490949094909491,0.8862669957478104,0.4919999999999999,1.0,0.14864864864864863,0.0,0.5834816724997237,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.5066506650665067,0.5477441007404309,0.43400000000000005,1.0,0.10810810810810811,0.0,0.39323740417209846,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.19821982198219823,0.7639496137830051,0.634,0.0,0.13513513513513514,0.6608185020459901,0.7354668370829414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.10651065106510652,0.5081943605518617,0.32399999999999995,0.0,0.24324324324324326,0.6064977218439567,0.1931070417224845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.845984598459846,0.7774822092172045,0.4899999999999999,0.0,0.0675675675675676,0.0,0.8404522131863592,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.4538453845384539,0.4445555604446554,0.7199999999999999,0.0,0.2027027027027027,0.0,0.8415883216847209,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.6995699569956996,0.5245230790154736,0.566,1.0,0.1891891891891892,0.4145164277655522,0.1831728430065071,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.6275627562756275,0.9969998679941909,0.584,1.0,0.2027027027027027,0.0,0.7523896532118818,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.15061506150615062,0.13702602914528228,0.7939999999999999,0.0,0.12162162162162166,0.0,0.06498775633072958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.8570857085708571,0.5830496541847836,0.8099999999999999,1.0,0.13513513513513514,0.4963779517014259,0.944286729382656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.714071407140714,0.6015504682206014,0.7060000000000001,0.0,0.2837837837837838,0.6085554497445557,0.9183103986430703,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.6901690169016902,0.2872966410522082,0.31399999999999995,1.0,0.1756756756756757,0.4262371228095041,0.21996865700674412,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.6978697869786978,0.8516494725767956,0.44200000000000006,1.0,0.39189189189189194,0.0,0.561830654827536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.5733573357335734,0.7084191704434986,0.9580000000000001,1.0,0.05405405405405406,0.5983562489455381,0.760554382943571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
0.06820682068206821,0.838184880134726,0.602,1.0,0.3108108108108108,0.5318198715661806,0.7565317487820087,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.5078507850785079,0.6679133881890778,0.7859999999999999,0.0,0.22972972972972977,0.3164166375280099,0.9668378830178281,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.5888588858885888,0.9564260827476403,0.18599999999999994,1.0,0.48648648648648657,0.5522081495319475,0.35095676637118844,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
0.757075707570757,0.9050118205201017,0.6940000000000001,0.0,0.1891891891891892,0.6993470934752832,0.5822098010359988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
0.0106010601060106,0.13398189520339088,0.46399999999999986,0.0,0.1891891891891892,0.3544810564321155,0.050219545966639814,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.09610961096109612,0.06838700902839889,0.67,0.0,0.22972972972972977,0.5498188926029689,0.5681945625807264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.8926892689268927,0.5737652456708062,0.5399999999999999,0.0,0.13513513513513514,0.0,0.9995841602873073,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.3788378837883789,0.565660889079119,0.62,0.0,0.13513513513513514,0.6811133954826042,0.20875653624921178,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.5693569356935694,0.748004912216139,0.606,1.0,0.1891891891891892,0.3338923385187986,0.11955676767131261,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.7175717571757175,0.2931408981995176,0.668,1.0,0.27027027027027034,0.5308505935617127,0.6369432280782814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.8076807680768077,0.09859633823888458,0.7639999999999999,1.0,0.24324324324324326,0.0,0.018688884788497298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.26522652265226526,0.7826224353871538,0.5019999999999999,1.0,0.27027027027027034,0.0,0.8260042334042901,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.6002600260026002,0.8693382508830396,0.7020000000000001,1.0,0.3108108108108108,0.0,0.23924884826500928,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.5889588958895889,0.5718211601310443,0.7539999999999999,1.0,0.1756756756756757,0.20802103355988086,0.801936034891332,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.2830283028302831,0.5434399113560957,0.45000000000000007,0.0,0.47297297297297297,0.33839767373278934,0.13003351820098819,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.378937893789379,0.798891151210654,0.5179999999999999,1.0,0.36486486486486486,0.3552131465010356,0.9963221487652071,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.594059405940594,0.9050678229842077,0.9979999999999999,1.0,0.3108108108108108,0.0,0.8460404468626753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
0.7576757675767577,0.40159767029749105,0.652,0.0,0.12162162162162166,0.0,0.5397719982258306,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.7201720172017202,0.39567340963002096,0.678,1.0,0.16216216216216217,0.544646991932063,0.20929068726063338,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
0.5214521452145214,0.5751173051614273,0.7799999999999999,1.0,0.527027027027027,0.45192197357899383,0.32558134301825825,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
0.19511951195119512,0.09637224037857806,0.5079999999999999,0.0,0.47297297297297297,0.5757467105468999,0.955028105184045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
